frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
12427,9244259525000,1778513357163600789,0,9884,1
12428,9244292843000,1778513357196905979,0,9716,1
12429,9244326162000,1778513357230152947,0,9361,1
12430,9244359480000,1778513357264236144,0,13802,1
12431,9244392799000,1778513357297323189,0,13572,1
12432,9244426119000,1778513357332349039,0,13600,1
12433,9244459435000,1778513357363984327,0,13566,1
12434,9244492754000,1778513357397223018,0,13385,1
12435,9244526072000,1778513357435787873,0,13430,1
12436,9244559391000,1778513357484312734,0,12987,1
12437,9244592711000,1778513357517456370,0,13137,1
12438,9244626031000,1778513357551996135,0,14204,1
12439,9244659349000,1778513357582212647,0,13506,1
12440,9244692667000,1778513357616343695,0,19570,1
12441,9244725985000,1778513357649465943,0,13109,1
12442,9244759304000,1778513357683049555,0,19239,1
12443,9244792622000,1778513357715361314,0,13500,1
12444,9244825941000,1778513357749442474,0,19313,1
12445,9244859260000,1778513357782221320,0,13271,1
12446,9244892577000,1778513357816323387,0,19483,1
12447,9244925896000,1778513357848879717,0,13368,1
12448,9244959215000,1778513357882884971,0,19448,1
12449,9244992533000,1778513357915085454,0,13374,1
12450,9245025852000,1778513357949351464,0,19657,1
12451,9245059171000,1778513357981814314,0,13261,1
12452,9245092488000,1778513358016380874,0,19802,1
12453,9245125807000,1778513358048325343,0,13301,1
12454,9245159126000,1778513358082749590,0,19846,1
12455,9245192444000,1778513358114988444,0,13561,1
12456,9245225763000,1778513358149327785,0,19715,1
12457,9245259081000,1778513358181736414,0,13185,1
12458,9245292400000,1778513358216240827,0,19813,1
12459,9245325718000,1778513358248227628,0,13404,1
12460,9245359037000,1778513358282605895,0,19662,1
12461,9245392355000,1778513358314748287,0,13514,1
12462,9245425674000,1778513358350329611,0,19466,1
12463,9245458992000,1778513358386687979,0,19524,1
12464,9245492310000,1778513358416950379,0,13269,1
12465,9245525629000,1778513358451726659,0,19326,1
12466,9245558947000,1778513358487247835,0,13303,1
12467,9245592264000,1778513358518212503,0,19048,1
12468,9245625587000,1778513358549525666,0,13055,1
12469,9245658904000,1778513358582994853,0,18895,1
12470,9245692221000,1778513358615999362,0,19066,1
12471,9245725540000,1778513358648030015,0,12862,1
12472,9245758858000,1778513358682719999,0,19252,1
12473,9245792176000,1778513358715037666,0,13217,1
12474,9245825496000,1778513358749095530,0,19522,1
12475,9245858813000,1778513358783224875,0,13151,1
12476,9245892131000,1778513358816095293,0,19195,1
12477,9245925450000,1778513358848156890,0,12833,1
12478,9245958769000,1778513358883273183,0,19131,1
12479,9245992087000,1778513358914604753,0,12935,1
12480,9246025406000,1778513358949676325,0,19098,1
12481,9246058725000,1778513358997155478,1,97169,5
12482,9246092043000,1778513359019180033,0,26191,2
12483,9246125360000,1778513359051395776,0,13903,1
12484,9246158683000,1778513359083178709,0,6674,1
12485,9246191997000,1778513359113559960,0,7200,1
12486,9246225317000,1778513359146712429,0,7149,1
12487,9246258635000,1778513359180333392,0,9533,1
12488,9246291953000,1778513359213595212,0,9453,1
