frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
2463,8912274248000,1778513025197742157,0,13340,1
2464,8912307567000,1778513025228800876,0,6418,1
2465,8912340886000,1778513025262435872,0,9042,1
2466,8912374204000,1778513025295742836,0,8768,1
2467,8912407523000,1778513025331616986,0,8628,1
2468,8912440842000,1778513025362672649,0,9488,1
2469,8912474159000,1778513025396495809,0,9811,1
2470,8912507478000,1778513025429145283,0,14013,1
2471,8912540797000,1778513025461555760,0,13513,1
2472,8912574115000,1778513025494376287,0,13343,1
2473,8912607433000,1778513025530568709,0,13198,1
2474,8912640752000,1778513025563966376,0,13544,1
2475,8912674071000,1778513025596730218,0,13466,1
2476,8912707389000,1778513025630771449,0,13448,1
2477,8912740707000,1778513025661831502,0,13462,1
2478,8912774026000,1778513025694717713,0,13376,1
2479,8912807344000,1778513025731242797,0,21661,2
2480,8912840663000,1778513025763410370,0,14162,1
2481,8912873982000,1778513025796603021,0,13620,1
2482,8912907301000,1778513025829915726,0,13198,1
2483,8912940619000,1778513025864307822,0,19838,1
2484,8912973937000,1778513025896696244,0,12915,1
2485,8913007256000,1778513025931466484,0,19501,1
2486,8913040574000,1778513025964300695,0,19461,1
2487,8913073892000,1778513025996280271,0,12651,1
2488,8913107211000,1778513026031603040,0,18723,1
2489,8913140529000,1778513026064032276,0,18958,1
2490,8913173848000,1778513026097298981,0,18641,1
2491,8913207167000,1778513026130945107,0,18603,1
2492,8913240485000,1778513026163034459,0,11992,1
2493,8913273804000,1778513026197371964,0,19017,1
2494,8913307122000,1778513026229599870,0,12511,1
2495,8913340440000,1778513026263967800,0,18376,1
2496,8913373759000,1778513026297156840,0,18256,1
2497,8913407077000,1778513026330770892,0,18312,1
2498,8913440395000,1778513026364083541,0,18376,1
2499,8913473714000,1778513026396327243,0,12721,1
2500,8913507033000,1778513026429726354,0,19066,1
2501,8913540351000,1778513026460990422,0,12784,1
2502,8913573670000,1778513026493692987,0,12768,1
2503,8913606988000,1778513026529238975,0,18504,1
2504,8913640306000,1778513026568244671,0,17605,1
2505,8913673626000,1778513026598068352,0,18498,1
2506,8913706945000,1778513026630833306,0,17682,1
2507,8913740262000,1778513026663470872,0,18004,1
2508,8913773581000,1778513026697028814,0,18202,1
2509,8913806899000,1778513026729092074,0,11860,1
2510,8913840217000,1778513026763685945,0,18368,1
2511,8913873536000,1778513026797171240,0,18257,1
2512,8913906855000,1778513026828845524,0,12220,1
2513,8913940173000,1778513026864297180,0,18025,1
2514,8913973492000,1778513026894640464,0,18166,1
2515,8914006809000,1778513026927177829,0,12409,1
2516,8914040128000,1778513026965799568,0,18453,1
2517,8914073446000,1778513026995944355,0,12160,1
2518,8914106765000,1778513027031147255,0,19081,1
2519,8914140084000,1778513027068839619,0,12748,1
2520,8914173403000,1778513027100540217,0,18918,1
2521,8914206720000,1778513027145668011,1,92723,5
2522,8914240039000,1778513027167791414,0,25979,2
2523,8914273355000,1778513027196905902,0,14245,1
2524,8914306677000,1778513027228249580,0,6204,1
2525,8914339994000,1778513027261815188,0,9609,1
2526,8914373313000,1778513027294392996,0,6465,1
