frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
4143,8968249276000,1778513081173128004,0,15373,1
4144,8968282596000,1778513081206324045,0,6809,1
4145,8968315914000,1778513081237362728,0,7863,1
4146,8968349234000,1778513081271114966,0,10094,1
4147,8968382551000,1778513081304443764,0,10140,1
4148,8968415870000,1778513081337861617,0,10250,1
4149,8968449188000,1778513081370784700,0,9342,1
4150,8968482507000,1778513081405301722,0,14633,1
4151,8968515826000,1778513081438090844,0,8770,1
4152,8968549144000,1778513081472102651,0,14635,1
4153,8968582462000,1778513081505136880,0,13188,1
4154,8968615782000,1778513081538465956,0,14612,1
4155,8968649099000,1778513081571919642,0,13428,1
4156,8968682418000,1778513081605315107,0,14749,1
4157,8968715736000,1778513081638467723,0,13837,1
4158,8968749055000,1778513081671798411,0,14724,1
4159,8968782372000,1778513081704952804,0,13937,1
4160,8968815691000,1778513081740917880,0,14169,1
4161,8968849010000,1778513081773875462,0,20554,2
4162,8968882328000,1778513081805390676,0,13525,1
4163,8968915647000,1778513081839504445,0,20615,2
4164,8968948966000,1778513081871989367,0,13497,1
4165,8968982284000,1778513081906297577,0,20973,2
4166,8969015602000,1778513081938278840,0,13169,1
4167,8969048921000,1778513081972786881,0,21226,2
4168,8969082240000,1778513082005029658,0,13772,1
4169,8969115558000,1778513082039464793,0,21298,2
4170,8969148877000,1778513082071551054,0,13932,1
4171,8969182195000,1778513082104920445,0,14949,1
4172,8969215513000,1778513082138359316,0,14037,1
4173,8969248833000,1778513082171523821,0,14589,1
4174,8969282151000,1778513082204877101,0,13972,1
4175,8969315469000,1778513082238135549,0,13882,1
4176,8969348787000,1778513082272622831,0,20209,1
4177,8969382106000,1778513082306644120,0,13455,1
4178,8969415425000,1778513082341736338,0,20189,1
4179,8969448744000,1778513082373878265,0,12888,1
4180,8969482062000,1778513082406633497,0,20518,2
4181,8969515380000,1778513082440418567,0,13160,1
4182,8969548699000,1778513082472650401,0,20858,2
4183,8969582017000,1778513082504893659,0,13193,1
4184,8969615336000,1778513082539142278,0,20733,2
4185,8969648654000,1778513082571506628,0,13693,1
4186,8969681972000,1778513082604628707,0,14255,1
4187,8969715291000,1778513082638986769,0,19875,1
4188,8969748610000,1778513082671240324,0,13388,1
4189,8969781928000,1778513082705459888,0,19865,1
4190,8969815247000,1778513082737686425,0,13276,1
4191,8969848565000,1778513082772303001,0,19526,1
4192,8969881883000,1778513082805362526,0,11925,1
4193,8969915202000,1778513082841951519,0,19803,1
4194,8969948521000,1778513082876217304,0,18391,1
4195,8969981841000,1778513082907370190,0,19728,1
4196,8970015158000,1778513082939694466,0,12430,1
4197,8970048475000,1778513082975143660,0,19710,1
4198,8970081794000,1778513083004629644,0,13204,1
4199,8970115113000,1778513083038843800,0,19509,1
4200,8970148431000,1778513083071962065,0,19071,1
4201,8970181749000,1778513083117708870,1,94124,5
4202,8970215068000,1778513083140229713,0,27080,2
4203,8970248385000,1778513083171816759,0,12751,1
4204,8970281705000,1778513083203105402,0,6559,1
4205,8970315023000,1778513083236141631,0,6023,1
4206,8970348342000,1778513083271172831,0,9268,1
4207,8970381661000,1778513083303560958,0,8538,1
4208,8970414979000,1778513083341581375,0,9184,1
4209,8970448297000,1778513083372550634,0,8721,1
4210,8970481615000,1778513083405847729,0,13536,1
4211,8970514936000,1778513083440386159,0,13118,1
4212,8970548252000,1778513083471051385,0,13350,1
4213,8970581571000,1778513083504210704,0,13513,1
4214,8970614890000,1778513083537703038,0,13739,1
4215,8970648208000,1778513083570715063,0,13997,1
4216,8970681527000,1778513083604119454,0,13779,1
4217,8970714846000,1778513083637620657,0,14373,1
4218,8970748163000,1778513083673165146,0,13683,1
4219,8970781482000,1778513083705422831,0,20222,1
4220,8970814800000,1778513083737216707,0,12952,1
4221,8970848119000,1778513083771565028,0,20001,1
4222,8970881437000,1778513083803811732,0,13042,1
4223,8970914755000,1778513083837183845,0,13880,1
4224,8970948074000,1778513083870209463,0,13445,1
4225,8970981392000,1778513083905034944,0,20340,1
4226,8971014711000,1778513083937181796,0,13532,1
4227,8971048030000,1778513083970436578,0,14286,1
4228,8971081348000,1778513084004974896,0,19891,1
4229,8971114667000,1778513084039530418,0,13821,1
4230,8971147986000,1778513084074398343,0,19816,1
