frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
8585,9116249937000,1778513229171352175,0,7417,1
8586,9116283255000,1778513229207099661,0,7511,1
8587,9116316573000,1778513229237960643,0,7622,1
8588,9116349892000,1778513229271645955,0,10320,1
8589,9116383211000,1778513229304799237,0,9898,1
8590,9116416529000,1778513229338237572,0,9756,1
8591,9116449848000,1778513229373381751,0,9513,1
8592,9116483166000,1778513229405661898,0,13921,1
8593,9116516484000,1778513229439116992,0,13776,1
8594,9116549802000,1778513229472259830,0,13435,1
8595,9116583121000,1778513229505567573,0,13381,1
8596,9116616439000,1778513229539026703,0,13725,1
8597,9116649758000,1778513229572390001,0,13694,1
8598,9116683077000,1778513229608196542,0,13856,1
8599,9116716394000,1778513229639034765,0,13825,1
8600,9116749714000,1778513229673296588,0,13891,1
8601,9116783032000,1778513229708191956,0,20002,1
8602,9116816351000,1778513229739153400,0,13802,1
8603,9116849670000,1778513229773505276,0,20010,1
8604,9116882987000,1778513229806152955,0,13583,1
8605,9116916307000,1778513229840064394,0,19629,1
8606,9116949625000,1778513229872327356,0,13576,1
8607,9116982944000,1778513229908436077,0,19388,1
8608,9117016261000,1778513229939226746,0,13367,1
8609,9117049581000,1778513229973377662,0,19565,1
8610,9117082899000,1778513230005333258,0,12935,1
8611,9117116217000,1778513230039560729,0,19303,1
8612,9117149537000,1778513230073051655,0,19395,1
8613,9117182854000,1778513230105655482,0,13227,1
8614,9117216173000,1778513230139966804,0,19443,1
8615,9117249492000,1778513230172108768,0,13418,1
8616,9117282810000,1778513230206517143,0,19567,1
8617,9117316128000,1778513230238833105,0,13086,1
8618,9117349447000,1778513230273114149,0,19553,1
8619,9117382765000,1778513230306585186,0,19329,1
8620,9117416083000,1778513230338578282,0,13050,1
8621,9117449401000,1778513230373060619,0,18999,1
8622,9117482720000,1778513230406287827,0,18874,1
8623,9117516038000,1778513230441019439,0,13028,1
8624,9117549358000,1778513230473267716,0,18633,1
8625,9117582676000,1778513230506271926,0,19055,1
8626,9117615994000,1778513230538523500,0,13036,1
8627,9117649313000,1778513230571271399,0,19281,1
8628,9117682631000,1778513230603062887,0,12957,1
8629,9117715949000,1778513230637009528,0,18753,1
8630,9117749267000,1778513230671183870,0,18370,1
8631,9117782586000,1778513230703547257,0,18368,1
8632,9117815905000,1778513230735763793,0,12423,1
8633,9117849223000,1778513230774216463,0,18122,1
8634,9117882542000,1778513230805978765,0,18042,1
8635,9117915861000,1778513230841446607,0,18092,1
8636,9117949180000,1778513230872655344,0,18070,1
8637,9117982498000,1778513230904809085,0,12205,1
8638,9118015817000,1778513230941569242,0,18040,1
8639,9118049134000,1778513230977134675,0,17915,1
8640,9118082453000,1778513231007615089,0,12222,1
8641,9118115772000,1778513231052720144,1,95676,5
8642,9118149090000,1778513231074344574,0,25611,2
