frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
8167,7564050854000,1778513265193463096,0,8432,1
8168,7564084172000,1778513265221859149,0,8398,1
8169,7564117493000,1778513265254756841,0,8321,1
8170,7564150809000,1778513265289131479,0,12113,1
8171,7564184127000,1778513265320229708,0,11807,1
8172,7564217448000,1778513265353161140,0,11735,1
8173,7564250767000,1778513265390696245,0,11767,1
8174,7564284083000,1778513265426834476,0,11713,1
8175,7564317404000,1778513265457326378,0,11624,1
8176,7564350725000,1778513265488865398,0,11612,1
8177,7564384040000,1778513265525306293,0,17115,1
8178,7564417359000,1778513265557194810,0,16872,1
8179,7564450678000,1778513265589921466,0,17120,1
8180,7564483996000,1778513265623413595,0,17106,1
8181,7564517316000,1778513265656173954,0,17013,1
8182,7564550633000,1778513265689537141,0,17208,1
8183,7564583953000,1778513265724698030,0,17251,1
8184,7564617271000,1778513265756288235,0,17233,1
8185,7564650589000,1778513265789539737,0,17244,1
8186,7564683906000,1778513265822784944,0,17184,1
8187,7564717225000,1778513265856049649,0,16954,1
8188,7564750543000,1778513265889765906,0,17427,1
8189,7564783863000,1778513265922789411,0,17418,1
8190,7564817181000,1778513265955061423,0,12142,1
8191,7564850498000,1778513265989884094,0,17250,1
8192,7564883819000,1778513266022831415,0,17390,1
8193,7564917136000,1778513266056258971,0,17561,1
8194,7564950454000,1778513266089287216,0,17344,1
8195,7564983774000,1778513266122961844,0,17564,1
8196,7565017092000,1778513266155258337,0,11793,1
8197,7565050410000,1778513266194188576,0,17138,1
8198,7565083730000,1778513266223145735,0,17207,1
8199,7565117047000,1778513266258449530,0,17504,1
8200,7565150364000,1778513266289461093,0,17395,1
8201,7565183683000,1778513266322628467,0,17507,1
8202,7565217003000,1778513266355085200,0,12253,1
8203,7565250323000,1778513266389660781,0,17747,1
8204,7565283640000,1778513266423742904,0,17650,1
8205,7565316958000,1778513266454951094,0,12339,1
8206,7565350276000,1778513266489369510,0,17530,1
8207,7565383597000,1778513266522578106,0,17633,1
8208,7565416914000,1778513266555799182,0,17553,1
8209,7565450233000,1778513266589139906,0,17763,1
8210,7565483551000,1778513266621619139,0,12269,1
8211,7565516869000,1778513266658343364,0,17663,1
8212,7565550188000,1778513266692522801,0,17543,1
8213,7565583506000,1778513266725402548,0,17376,1
8214,7565616826000,1778513266758704586,0,11941,1
8215,7565650145000,1778513266790739139,0,17438,1
8216,7565683461000,1778513266822402880,0,17623,1
8217,7565716780000,1778513266855472736,0,17527,1
8218,7565750099000,1778513266889712098,0,12050,1
8219,7565783417000,1778513266924893858,0,17628,1
8220,7565816737000,1778513266958462968,0,12256,1
8221,7565850055000,1778513267002701466,1,90318,5
8222,7565883374000,1778513267027564130,0,35250,2
8223,7565916691000,1778513267058298252,0,18659,1
8224,7565950013000,1778513267089083984,0,8653,1
8225,7565983327000,1778513267120394580,0,6317,1
8226,7566016647000,1778513267154198688,0,8410,1
8227,7566049965000,1778513267187882575,0,8321,1
8228,7566083284000,1778513267222890559,0,8215,1
8229,7566116604000,1778513267255364032,0,11842,1
8230,7566149924000,1778513267288173280,0,12062,1
8231,7566183239000,1778513267321221414,0,11616,1
8232,7566216558000,1778513267354797024,0,11655,1
8233,7566249877000,1778513267387854084,0,11405,1
8234,7566283195000,1778513267421259770,0,11610,1
8235,7566316513000,1778513267454202331,0,11654,1
8236,7566349831000,1778513267491006222,0,16860,1
8237,7566383150000,1778513267522570260,0,17369,1
8238,7566416468000,1778513267554224779,0,11726,1
8239,7566449787000,1778513267590529231,0,17357,1
8240,7566483105000,1778513267624338320,0,17320,1
8241,7566516424000,1778513267658205279,0,17352,1
8242,7566549743000,1778513267690508273,0,17594,1
8243,7566583062000,1778513267722496584,0,17561,1
8244,7566616380000,1778513267755508237,0,17540,1
8245,7566649697000,1778513267788761740,0,17646,1
8246,7566683015000,1778513267821123770,0,12106,1
8247,7566716334000,1778513267855329688,0,17514,1
8248,7566749651000,1778513267890875500,0,17787,1
8249,7566782970000,1778513267922370724,0,17642,1
8250,7566816288000,1778513267954329055,0,11938,1
8251,7566849607000,1778513267990671395,0,17481,1
8252,7566882925000,1778513268022379987,0,17436,1
8253,7566916246000,1778513268055497787,0,17627,1
8254,7566949561000,1778513268088597143,0,17486,1
8255,7566982879000,1778513268121098357,0,12347,1
8256,7567016198000,1778513268155192776,0,17614,1
8257,7567049517000,1778513268191185343,0,17606,1
8258,7567082835000,1778513268222729604,0,17788,1
8259,7567116158000,1778513268254476566,0,12262,1
8260,7567149475000,1778513268288313322,0,18057,1
8261,7567182793000,1778513268319626104,0,18039,1
8262,7567216111000,1778513268351801487,0,12375,1
8263,7567249430000,1778513268390281250,0,18025,1
8264,7567282748000,1778513268421922158,0,17808,1
8265,7567316067000,1778513268454791053,0,17810,1
8266,7567349384000,1778513268487428673,0,12332,1
8267,7567382704000,1778513268522145363,0,17633,1
8268,7567416023000,1778513268554983222,0,17485,1
8269,7567449340000,1778513268588267724,0,17722,1
8270,7567482659000,1778513268620932158,0,12092,1
8271,7567515978000,1778513268654925412,0,17684,1
8272,7567549296000,1778513268688364357,0,17785,1
8273,7567582615000,1778513268723183806,0,12381,1
8274,7567615933000,1778513268754932583,0,17988,1
8275,7567649249000,1778513268788204974,0,17906,1
8276,7567682569000,1778513268823269087,0,12560,1
8277,7567715886000,1778513268854982494,0,17902,1
8278,7567749204000,1778513268889006303,0,12613,1
8279,7567782523000,1778513268921991271,0,18399,1
8280,7567815844000,1778513268954627336,0,12729,1
8281,7567849162000,1778513269000813183,1,90714,5
8282,7567882480000,1778513269022051090,0,36034,2
8283,7567915799000,1778513269053220707,0,19161,1
8284,7567949115000,1778513269085648347,0,9079,1
8285,7567982433000,1778513269121792338,0,7303,1
8286,7568015753000,1778513269153171786,0,7218,1
