frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
3663,7364040047000,1778513065176984032,0,13776,1
3664,7364073367000,1778513065213185595,0,8645,1
3665,7364106685000,1778513065249132792,0,8919,1
3666,7364140005000,1778513065279637693,0,8819,1
3667,7364173321000,1778513065309449121,0,13238,1
3668,7364206640000,1778513065344927877,0,9270,1
3669,7364239959000,1778513065379101870,0,13697,1
3670,7364273278000,1778513065412850682,0,13026,1
3671,7364306596000,1778513065445633670,0,12606,1
3672,7364339914000,1778513065476909286,0,13117,1
3673,7364373232000,1778513065509773737,0,12472,1
3674,7364406550000,1778513065544388854,0,13441,1
3675,7364439869000,1778513065579135323,0,12894,1
3676,7364473189000,1778513065612262937,0,13575,1
3677,7364506507000,1778513065646167099,0,18501,1
3678,7364539825000,1778513065676212024,0,12324,1
3679,7364573143000,1778513065710346573,0,18759,1
3680,7364606461000,1778513065744654323,0,18265,1
3681,7364639781000,1778513065777258462,0,18709,1
3682,7364673098000,1778513065810642981,0,17870,1
3683,7364706417000,1778513065843766967,0,18314,1
3684,7364739736000,1778513065876672361,0,18206,1
3685,7364773053000,1778513065913732768,0,12004,1
3686,7364806373000,1778513065944053005,0,17771,1
3687,7364839693000,1778513065977566393,0,17364,1
3688,7364873009000,1778513066010694527,0,17807,1
3689,7364906328000,1778513066043480071,0,17779,1
3690,7364939647000,1778513066079273639,0,17976,1
3691,7364972964000,1778513066109716060,0,18119,1
3692,7365006283000,1778513066144200753,0,12345,1
3693,7365039601000,1778513066178282598,0,18387,1
3694,7365072921000,1778513066210737739,0,12676,1
3695,7365106239000,1778513066247441168,0,18577,1
3696,7365139559000,1778513066279161297,0,18644,1
3697,7365172879000,1778513066311032555,0,12455,1
3698,7365206195000,1778513066346520811,0,18854,1
3699,7365239516000,1778513066378799342,0,13008,1
3700,7365272831000,1778513066409930941,0,19038,1
3701,7365306150000,1778513066443633124,0,12808,1
3702,7365339471000,1778513066477791857,0,12589,1
3703,7365372785000,1778513066506879051,0,18288,1
3704,7365406104000,1778513066540320644,0,17910,1
3705,7365439423000,1778513066580965624,0,19273,1
3706,7365472743000,1778513066613272507,0,12922,1
3707,7365506062000,1778513066647688312,0,18784,1
3708,7365539380000,1778513066681570345,0,18682,1
3709,7365572699000,1778513066711834489,0,13160,1
3710,7365606016000,1778513066745558302,0,18505,1
3711,7365639336000,1778513066779808404,0,18811,1
3712,7365672652000,1778513066809647794,0,19366,1
3713,7365705972000,1778513066842435302,0,13297,1
3714,7365739289000,1778513066881833906,0,19835,1
3715,7365772608000,1778513066914587747,0,13793,1
3716,7365805929000,1778513066948624963,0,14201,1
3717,7365839246000,1778513066979425343,0,19666,1
3718,7365872563000,1778513067008546889,0,13555,1
3719,7365905880000,1778513067042584383,0,19690,1
3720,7365939200000,1778513067080563539,0,14643,1
3721,7365972518000,1778513067119522704,1,79059,4
3722,7366005838000,1778513067147268542,0,26155,2
3723,7366039155000,1778513067178276864,0,14186,1
3724,7366072476000,1778513067212047527,0,6998,1
3725,7366105792000,1778513067243163867,0,9596,1
3726,7366139111000,1778513067278372700,0,9920,1
3727,7366172429000,1778513067311815164,0,9310,1
3728,7366205747000,1778513067346098266,0,13678,1
3729,7366239067000,1778513067379659951,0,13341,1
3730,7366272385000,1778513067412558549,0,13650,1
3731,7366305703000,1778513067449827583,0,13599,1
3732,7366339023000,1778513067483814745,0,16906,1
3733,7366372343000,1778513067512688423,0,15470,1
3734,7366405663000,1778513067544478440,0,14973,1
3735,7366438977000,1778513067577783664,0,15006,1
3736,7366472297000,1778513067611541328,0,14703,1
3737,7366505614000,1778513067644371742,0,14832,1
3738,7366538932000,1778513067677613337,0,14865,1
3739,7366572251000,1778513067711157244,0,14272,1
3740,7366605568000,1778513067745123738,0,15115,1
3741,7366638888000,1778513067777719081,0,14502,1
3742,7366672207000,1778513067810734438,0,14682,1
3743,7366705529000,1778513067841524095,0,14334,1
3744,7366738845000,1778513067872957209,0,14248,1
3745,7366772165000,1778513067903124929,0,14297,1
3746,7366805482000,1778513067936663966,0,13918,1
3747,7366838802000,1778513067973380302,0,24940,2
3748,7366872120000,1778513068016335998,0,13644,1
3749,7366905437000,1778513068045121974,0,13632,1
3750,7366938757000,1778513068078294754,0,19551,1
3751,7366972073000,1778513068110714191,0,13426,1
3752,7367005391000,1778513068145205088,0,19328,1
3753,7367038711000,1778513068177553433,0,12865,1
3754,7367072029000,1778513068211543928,0,19069,1
3755,7367105347000,1778513068244887929,0,18870,1
3756,7367138666000,1778513068276994962,0,12999,1
3757,7367171984000,1778513068311468303,0,19055,1
3758,7367205302000,1778513068344048220,0,12852,1
3759,7367238622000,1778513068378200972,0,19272,1
3760,7367271940000,1778513068410441078,0,13107,1
3761,7367305259000,1778513068449568166,0,19190,1
3762,7367338576000,1778513068481319759,0,18912,1
3763,7367371896000,1778513068511193482,0,13040,1
3764,7367405214000,1778513068542053898,0,18848,1
3765,7367438534000,1778513068576433944,0,12683,1
3766,7367471851000,1778513068613276279,0,18836,1
3767,7367505170000,1778513068644754281,0,18672,1
3768,7367538489000,1778513068677634324,0,13023,1
3769,7367571805000,1778513068716042569,0,18855,1
3770,7367605127000,1778513068743578557,0,13006,1
3771,7367638445000,1778513068774815247,0,18795,1
3772,7367671762000,1778513068803050747,0,18607,1
3773,7367705079000,1778513068841083903,0,19474,1
3774,7367738397000,1778513068868637076,0,13572,1
3775,7367771719000,1778513068906859396,0,13695,1
3776,7367805035000,1778513068941531495,0,19290,1
3777,7367838352000,1778513068974658147,0,13531,1
3778,7367871672000,1778513069014558820,0,19883,1
3779,7367904991000,1778513069044433135,0,13442,1
3780,7367938310000,1778513069077384789,0,13930,1
3781,7367971627000,1778513069118968759,1,81271,4
3782,7368004946000,1778513069148048805,0,27549,2
