frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
7744,9218943381000,1778513200562163207,0,17356,1
7745,9218976703000,1778513200585985235,0,9929,1
7746,9219010023000,1778513200627234664,0,14913,1
7747,9219043344000,1778513200651281209,0,14715,1
7748,9219076665000,1778513200686304656,0,17937,1
7749,9219109987000,1778513200728695908,0,18301,1
7750,9219143308000,1778513200762279720,0,26466,2
7751,9219176630000,1778513200795878679,0,25514,2
7752,9219209951000,1778513200828874515,0,25325,2
7753,9219243274000,1778513200862229477,0,24882,2
7754,9219276594000,1778513200895470903,0,25237,2
7755,9219309916000,1778513200929085270,0,24998,2
7756,9219343238000,1778513200961983291,0,30356,2
7757,9219376558000,1778513200995536048,0,30197,2
7758,9219409880000,1778513201031281655,0,29981,2
7759,9219443203000,1778513201062166361,0,30490,2
7760,9219476523000,1778513201095766099,0,30432,2
7761,9219509845000,1778513201131350133,0,29708,2
7762,9219543167000,1778513201162521207,0,29497,2
7763,9219576491000,1778513201195582079,0,29455,2
7764,9219609812000,1778513201229130854,0,29474,2
7765,9219643131000,1778513201262532408,0,30199,2
7766,9219676452000,1778513201295666169,0,29639,2
7767,9219709774000,1778513201328673949,0,29681,2
7768,9219743095000,1778513201362216353,0,39241,2
7769,9219776416000,1778513201394425436,0,29360,2
7770,9219809740000,1778513201427307051,0,39553,2
7771,9219843060000,1778513201460617458,0,30027,2
7772,9219876381000,1778513201494852967,0,30217,2
7773,9219909703000,1778513201528563278,0,30444,2
7774,9219943024000,1778513201561804722,0,29667,2
7775,9219976346000,1778513201595812771,0,40343,2
7776,9220009667000,1778513201629347102,0,30864,2
7777,9220042989000,1778513201662712823,0,30445,2
7778,9220076311000,1778513201696188561,0,40586,2
7779,9220109632000,1778513201729584893,0,30174,2
7780,9220142954000,1778513201764705154,0,30504,2
7781,9220176275000,1778513201795761692,0,31213,2
7782,9220209596000,1778513201828578400,0,30712,2
7783,9220242921000,1778513201861912658,0,40308,2
7784,9220276239000,1778513201895131714,0,30476,2
7785,9220309561000,1778513201928523527,0,30618,2
7786,9220342883000,1778513201961773250,0,40805,2
7787,9220376203000,1778513201995192322,0,30758,2
7788,9220409525000,1778513202028449081,0,30972,2
7789,9220442847000,1778513202061919079,0,30894,2
7790,9220476168000,1778513202095148283,0,30908,2
7791,9220509490000,1778513202128500986,0,41845,3
7792,9220542812000,1778513202161799985,0,31739,2
7793,9220576132000,1778513202195243872,0,32104,2
7794,9220609454000,1778513202228427391,0,32834,2
7795,9220642776000,1778513202264214924,0,32191,2
7796,9220676097000,1778513202295274999,0,32602,2
7797,9220709418000,1778513202328225279,0,42254,3
7798,9220742741000,1778513202363389133,0,32004,2
7799,9220776062000,1778513202394893963,0,32508,2
7800,9220809383000,1778513202428447997,0,41678,3
7801,9220842705000,1778513202477421135,1,200116,10
7802,9220876025000,1778513202500028840,0,58766,3
7803,9220909350000,1778513202529987999,0,31555,2
7804,9220942670000,1778513202561586051,0,17541,1
7805,9220975994000,1778513202586721494,0,10821,1
7806,9221009312000,1778513202628175494,0,15136,1
7807,9221042633000,1778513202661260903,0,15976,1
7808,9221075955000,1778513202687507817,0,16175,1
7809,9221109276000,1778513202728878245,0,21946,2
7810,9221142599000,1778513202762207337,0,20644,2
7811,9221175920000,1778513202795217154,0,19747,1
7812,9221209241000,1778513202828214396,0,28885,2
7813,9221242566000,1778513202861697005,0,27538,2
7814,9221275883000,1778513202895017042,0,27364,2
7815,9221309205000,1778513202928202783,0,27148,2
7816,9221342527000,1778513202961498690,0,26383,2
7817,9221375849000,1778513202995973957,0,26563,2
7818,9221409169000,1778513203026962384,0,26347,2
7819,9221442491000,1778513203059993145,0,26239,2
7820,9221475813000,1778513203093342774,0,33344,2
7821,9221509134000,1778513203126818920,0,32673,2
7822,9221542455000,1778513203159997254,0,32340,2
7823,9221575778000,1778513203196710001,0,32761,2
7824,9221609098000,1778513203228317404,0,31817,2
7825,9221642419000,1778513203261503664,0,33447,2
7826,9221675742000,1778513203294840015,0,32467,2
7827,9221709063000,1778513203328064108,0,31631,2
7828,9221742384000,1778513203361817344,0,32151,2
7829,9221775706000,1778513203394904604,0,31836,2
7830,9221809029000,1778513203428024865,0,32051,2
7831,9221842349000,1778513203461376549,0,32761,2
7832,9221875670000,1778513203497144786,0,32177,2
7833,9221908993000,1778513203528018214,0,32858,2
7834,9221942313000,1778513203561294566,0,32980,2
7835,9221975634000,1778513203596142940,0,32504,2
7836,9222008956000,1778513203627951768,0,34316,2
7837,9222042277000,1778513203661264693,0,33819,2
7838,9222075599000,1778513203694521693,0,33970,2
7839,9222108920000,1778513203727887395,0,34343,2
7840,9222142242000,1778513203761175395,0,34383,2
7841,9222175564000,1778513203794699781,0,36258,2
7842,9222208885000,1778513203828072576,0,36022,2
7843,9222242209000,1778513203861212300,0,35366,2
7844,9222275528000,1778513203894546299,0,36256,2
7845,9222308849000,1778513203927815298,0,37764,2
7846,9222342171000,1778513203961153112,0,62767,4
7847,9222375492000,1778513203994404075,0,37475,2
7848,9222408813000,1778513204027801963,0,20759,2
7849,9222442135000,1778513204061258072,0,32323,2
7850,9222475457000,1778513204094373055,0,32218,2
7851,9222508778000,1778513204127737461,0,22416,2
7852,9222542099000,1778513204160985276,0,31483,2
