frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
8344,9238936265000,1778513220553909756,0,17793,1
8345,9238969589000,1778513220577953652,0,15572,1
8346,9239002906000,1778513220616545036,0,15595,1
8347,9239036227000,1778513220654937626,0,15485,1
8348,9239069548000,1778513220688195969,0,19259,1
8349,9239102869000,1778513220727265645,0,19282,1
8350,9239136190000,1778513220755940922,0,19392,1
8351,9239169514000,1778513220789291931,0,28113,2
8352,9239202837000,1778513220824966270,0,25933,2
8353,9239236158000,1778513220855074199,0,26726,2
8354,9239269477000,1778513220888126767,0,26212,2
8355,9239302801000,1778513220921482332,0,25720,2
8356,9239336119000,1778513220955648203,0,26133,2
8357,9239369441000,1778513220989101934,0,25319,2
8358,9239402763000,1778513221022286852,0,31567,2
8359,9239436084000,1778513221055015145,0,31603,2
8360,9239469406000,1778513221088156100,0,31142,2
8361,9239502727000,1778513221121497184,0,31208,2
8362,9239536048000,1778513221157324558,0,30709,2
8363,9239569371000,1778513221188169036,0,30826,2
8364,9239602691000,1778513221221531711,0,31043,2
8365,9239636013000,1778513221255558955,0,30250,2
8366,9239669334000,1778513221289184332,0,30263,2
8367,9239702659000,1778513221322823116,0,30504,2
8368,9239735977000,1778513221354994470,0,29982,2
8369,9239769299000,1778513221388550884,0,31026,2
8370,9239802619000,1778513221421765913,0,40329,2
8371,9239835941000,1778513221455043349,0,29985,2
8372,9239869263000,1778513221488415191,0,30584,2
8373,9239902587000,1778513221521802496,0,30181,2
8374,9239935907000,1778513221555605964,0,40254,2
8375,9239969227000,1778513221588391960,0,30494,2
8376,9240002548000,1778513221621494639,0,30177,2
8377,9240035870000,1778513221654681705,0,30705,2
8378,9240069192000,1778513221688068121,0,30760,2
8379,9240102515000,1778513221721234928,0,30939,2
8380,9240135834000,1778513221757470076,0,40754,2
8381,9240169157000,1778513221789313452,0,29996,2
8382,9240202477000,1778513221822172929,0,32809,2
8383,9240235802000,1778513221854642002,0,31927,2
8384,9240269120000,1778513221887974678,0,30865,2
8385,9240302441000,1778513221921270614,0,40603,2
8386,9240335762000,1778513221955442485,0,30226,2
8387,9240369084000,1778513221988776883,0,30217,2
8388,9240402406000,1778513222021983616,0,40077,2
8389,9240435728000,1778513222057233736,0,30091,2
8390,9240469049000,1778513222087909661,0,39404,2
8391,9240502372000,1778513222121190430,0,29706,2
8392,9240535691000,1778513222154503865,0,29442,2
8393,9240569015000,1778513222187864059,0,39465,2
8394,9240602334000,1778513222221099051,0,29631,2
8395,9240635656000,1778513222257823509,0,38690,2
8396,9240668978000,1778513222288898355,0,29672,2
8397,9240702299000,1778513222321983515,0,38536,2
8398,9240735623000,1778513222356641400,0,29952,2
8399,9240768942000,1778513222390409442,0,40237,2
8400,9240802264000,1778513222421343401,0,29575,2
8401,9240835585000,1778513222470610218,1,198013,10
8402,9240868906000,1778513222493195999,0,56242,3
8403,9240902231000,1778513222522969395,0,32050,2
8404,9240935553000,1778513222554275720,0,18356,1
8405,9240968874000,1778513222587519527,0,15130,1
8406,9241002192000,1778513222621092552,0,15270,1
8407,9241035514000,1778513222648124474,0,15503,1
8408,9241068836000,1778513222688365028,0,18953,1
8409,9241102157000,1778513222721665426,0,19657,1
8410,9241135478000,1778513222754887826,0,19749,1
8411,9241168802000,1778513222788861125,0,28043,2
8412,9241202122000,1778513222821843323,0,27343,2
8413,9241235446000,1778513222857149146,0,26762,2
8414,9241268764000,1778513222891030076,0,26671,2
8415,9241302089000,1778513222922094793,0,26983,2
8416,9241335407000,1778513222954245592,0,26741,2
8417,9241368730000,1778513222989697284,0,26819,2
8418,9241402051000,1778513223021975970,0,26725,2
8419,9241435372000,1778513223054810614,0,33534,2
8420,9241468696000,1778513223088525286,0,33903,2
8421,9241502015000,1778513223121583650,0,27321,2
8422,9241535337000,1778513223154244351,0,32956,2
8423,9241568659000,1778513223188282854,0,33076,2
8424,9241601979000,1778513223220666391,0,31848,2
8425,9241635300000,1778513223254876855,0,33508,2
8426,9241668621000,1778513223288280123,0,33940,2
8427,9241701947000,1778513223321561669,0,33278,2
8428,9241735265000,1778513223354107001,0,33186,2
8429,9241768586000,1778513223387505343,0,33218,2
8430,9241801908000,1778513223420604836,0,34681,2
8431,9241835229000,1778513223454798263,0,28550,2
8432,9241868550000,1778513223488151884,0,27717,2
8433,9241901875000,1778513223521432875,0,33834,2
8434,9241935194000,1778513223554846309,0,33408,2
8435,9241968515000,1778513223588021579,0,33875,2
8436,9242001836000,1778513223623560475,0,35003,2
8437,9242035158000,1778513223654813023,0,34137,2
8438,9242068480000,1778513223688081125,0,33209,2
8439,9242101805000,1778513223721480541,0,33524,2
8440,9242135122000,1778513223754691996,0,33743,2
8441,9242168445000,1778513223788083727,0,34730,2
8442,9242201766000,1778513223821373145,0,28126,2
8443,9242235090000,1778513223854651080,0,33431,2
8444,9242268408000,1778513223887881535,0,33968,2
8445,9242301729000,1778513223921273803,0,34343,2
8446,9242335051000,1778513223954683293,0,35382,2
8447,9242368372000,1778513223987926137,0,29208,2
8448,9242401694000,1778513224021414459,0,27774,2
8449,9242435015000,1778513224054691229,0,34167,2
8450,9242468337000,1778513224087858758,0,34318,2
8451,9242501663000,1778513224123913871,0,34673,2
8452,9242534980000,1778513224153998578,0,35057,2
8453,9242568301000,1778513224187066109,0,27686,2
8454,9242601623000,1778513224220339896,0,34139,2
8455,9242634944000,1778513224254436250,0,33965,2
8456,9242668265000,1778513224287796537,0,34436,2
8457,9242701587000,1778513224321703948,0,35323,2
8458,9242734908000,1778513224354003801,0,28762,2
8459,9242768231000,1778513224387017813,0,34822,2
8460,9242801550000,1778513224420872447,0,28856,2
8461,9242834872000,1778513224470092450,1,181203,9
8462,9242868194000,1778513224489498039,0,50661,3
8463,9242901518000,1778513224523778873,0,30720,2
