frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
5583,9146935709000,1778513128558690630,0,31646,2
5584,9146969030000,1778513128588443463,0,17708,1
5585,9147002352000,1778513128620977990,0,10957,1
5586,9147035675000,1778513128654352027,0,15828,1
5587,9147068995000,1778513128681595496,0,15361,1
5588,9147102315000,1778513128721758298,0,19179,1
5589,9147135646000,1778513128756373027,0,19378,1
5590,9147168959000,1778513128790567963,0,19016,1
5591,9147202280000,1778513128821086529,0,27718,2
5592,9147235602000,1778513128854301938,0,27043,2
5593,9147268922000,1778513128890732482,0,27320,2
5594,9147302246000,1778513128922034058,0,27457,2
5595,9147335568000,1778513128955208523,0,26355,2
5596,9147368887000,1778513128989914177,0,26939,2
5597,9147402211000,1778513129021085514,0,27167,2
5598,9147435529000,1778513129054320386,0,26615,2
5599,9147468852000,1778513129083425540,0,26478,2
5600,9147502173000,1778513129125298659,0,32456,2
5601,9147535493000,1778513129155604763,0,32043,2
5602,9147568815000,1778513129184768917,0,31857,2
5603,9147602138000,1778513129223037516,0,30316,2
5604,9147635459000,1778513129254368778,0,31119,2
5605,9147668779000,1778513129281528043,0,31319,2
5606,9147702100000,1778513129319539942,0,31225,2
5607,9147735421000,1778513129352718703,0,31029,2
5608,9147768742000,1778513129387982499,0,30345,2
5609,9147802064000,1778513129421728033,0,30238,2
5610,9147835387000,1778513129455033589,0,30455,2
5611,9147868708000,1778513129488410256,0,30060,2
5612,9147902029000,1778513129520876747,0,39695,2
5613,9147935352000,1778513129554152600,0,30252,2
5614,9147968671000,1778513129583113366,0,30248,2
5615,9148001993000,1778513129623925570,0,30712,2
5616,9148035314000,1778513129655177295,0,31390,2
5617,9148068636000,1778513129691376230,0,32320,2
5618,9148101957000,1778513129721004915,0,32378,2
5619,9148135278000,1778513129754188732,0,31827,2
5620,9148168600000,1778513129787428808,0,32156,2
5621,9148201921000,1778513129820951047,0,31565,2
5622,9148235244000,1778513129854165512,0,31872,2
5623,9148268566000,1778513129889841415,0,31962,2
5624,9148301886000,1778513129920879716,0,31451,2
5625,9148335208000,1778513129954159754,0,41719,3
5626,9148368528000,1778513129987373867,0,31820,2
5627,9148401850000,1778513130020713479,0,31275,2
5628,9148435172000,1778513130054084498,0,41503,3
5629,9148468494000,1778513130087596922,0,31177,2
5630,9148501815000,1778513130120682703,0,31426,2
5631,9148535137000,1778513130154098740,0,31832,2
5632,9148568457000,1778513130187707219,0,31131,2
